,Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
980,10.03315297,0.536838541,0.603489736,-0.49223344,0.34915471,0.039263915,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
981,9.908966369,1.176847833,-0.661452236,0.048130472,0.381574407,1.228246743,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
982,9.954275038,-0.925062597,-0.115572758,1.435521273,0.564623692,0.740763385,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
983,10.03282485,0.699488293,-0.109243294,0.028845772,2.203206795,-0.963863737,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1
984,10.02721547,-0.594761209,-0.009168271,0.494647044,-1.675693614,-0.755222056,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
985,9.888924489,0.912213419,-1.486953703,-1.59802807,-0.387325561,0.954727426,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
986,9.972392866,-0.676815541,-0.600152698,-1.019140037,-0.134570636,-0.692315203,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
987,9.999058912,2.385820787,0.492566221,-1.527427481,-1.308287288,1.47587894,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
988,9.877627624,-0.395434073,-1.23124223,1.035060729,-0.800663299,1.501545434,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
989,9.952247755,-0.942641157,-0.413269136,-0.800660254,-2.005186336,0.910327668,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0
990,10.08224738,0.254409362,0.383666205,1.037935052,0.866280983,-2.023679211,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1
991,9.836599211,0.672903582,-2.262094533,1.634785365,1.446236657,1.222670966,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
992,10.09178408,-1.162330369,0.022075319,0.39087724,-0.547610925,0.03401741,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
993,9.935936928,0.533364591,-0.70906202,1.139835962,0.523045353,0.224487938,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
994,9.995618249,-1.499821648,-0.862882437,0.936697813,-0.29648045,-1.761934726,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0
995,9.883095482,-1.610307303,-0.668162035,1.313011395,0.520057203,1.055392136,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0
996,9.800107711,1.350212717,-0.840269553,-1.070755592,0.122297322,1.656493141,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
997,9.923568042,0.159886708,-0.30576194,-0.972511423,-0.880579695,-0.025795536,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
998,9.941498264,-0.984476314,1.287592534,-0.245932329,0.289211261,1.352438106,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
999,9.960303307,0.897760856,0.278156569,1.106017916,0.910542885,0.877002514,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1000,10.03914955,1.607976698,1.236634226,-1.395225857,-0.44144987,0.304090938,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0
1001,9.90906312,0.334733353,-1.102492657,-0.662174072,0.11490322,0.869744974,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1
1002,10.07475191,-0.588020439,-0.295560474,0.935290058,0.373589398,-0.099193131,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1003,9.89035212,0.946528828,-1.232986099,-3.253923056,0.467049613,-1.385970006,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0
1004,9.937015111,-0.168383098,0.082671809,-0.174527192,0.807939122,-0.640174993,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
1005,9.932988074,0.436268655,0.889679071,1.785697763,0.786269239,0.088393611,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1
1006,9.963133501,-0.20871618,-0.124123058,-0.03083288,-0.446521546,-1.22385739,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
1007,10.01613648,0.412644581,1.273962966,0.278943997,-1.974680647,1.034412336,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1008,10.06966594,1.104627655,1.597053687,-0.945207071,-0.495971241,-0.147467186,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
1009,9.958020769,-0.499053416,1.254750342,-0.893347247,-1.586832903,-0.101417336,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1
1010,10.02313859,-1.849410819,-0.481937227,-0.019355967,0.319299526,-0.480722537,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
1011,10.03653496,-0.892258386,-0.536463654,-1.072146231,-0.80300149,0.008849946,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1
1012,10.01571152,-0.749058391,-0.693591045,-0.921019312,1.837461903,-1.655337167,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0
1013,9.909303546,-0.565634637,0.535181772,0.508414096,2.205623386,0.218349565,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0
1014,9.973201935,0.070034638,1.462341856,-0.320746611,1.707909975,0.282248332,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
1015,10.03197934,0.53597873,0.30352475,-1.989684332,0.919842691,-0.500031022,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
1016,9.926013536,1.553369021,-1.311292889,0.277608694,-0.324703258,1.252391279,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
1017,9.889253685,-0.478087031,-0.32676819,-0.995560831,-0.641316023,1.115207187,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0
1018,10.03678585,-0.41020532,2.004797611,0.012395724,1.154303283,1.220622485,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1019,10.04536589,-0.547064878,-1.052470024,-1.027960824,0.139160184,-1.842417175,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
1020,10.09853982,0.122645477,-0.067267877,-0.762232269,0.223418721,-2.191800797,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
1021,9.895038644,1.314656973,-0.418252533,1.343815449,0.915334234,-0.123940918,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1022,9.898865876,-1.068016355,-2.367130512,-0.471611464,-0.69230638,-0.232362462,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1023,10.06996643,-0.339840011,0.031013425,0.105070618,-0.507692083,0.276184087,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1
1024,9.844366468,1.100585085,-1.078856545,-0.59891153,0.596522793,1.808778111,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1025,9.900039281,0.443624465,-1.163156825,1.490616697,-0.955873666,-1.390463933,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
1026,9.939360313,0.124340391,0.332481282,0.891693932,0.141261775,0.631235652,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1027,9.979444201,-0.42677628,1.801279124,0.588247477,-1.328876023,1.58876255,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1028,9.960672952,0.419158962,-0.977575749,0.090585724,1.571573012,0.378829642,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0
1029,9.916131933,0.293214098,-1.171887593,0.491369293,-1.02280811,-0.481733294,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1030,9.995007031,-0.402222194,-0.221746262,0.967549855,0.645435472,-0.677867264,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1
1031,9.926194046,1.449746526,-1.833300652,-0.112629483,-1.096191346,0.792258048,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0
1032,9.851844894,-0.650571054,-0.551774583,0.26927384,-0.420060661,0.594156289,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1033,9.847862934,0.176549598,-0.707937124,0.292508951,-0.154236649,1.779944723,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1034,9.979393417,-0.845389527,0.305861816,0.215816124,-0.552691663,0.599241755,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1
1035,10.00197841,2.528065987,1.334714833,-1.073785432,-0.476897574,0.295990788,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0
1036,9.881884007,-0.151420383,-1.598037893,-0.755831727,-0.237116192,-0.283984727,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1037,10.03836518,0.770602185,0.21543672,0.725615054,0.838096848,-0.09178851,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0
1038,9.81657869,0.432518298,-0.731103014,0.813946792,-0.177806317,0.563085159,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
1039,10.0469085,-0.98998072,0.100616027,-1.153341272,1.071640102,0.22527734,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1040,10.04147266,-1.236684049,1.593986266,0.803475796,1.517391716,-0.169978331,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
1041,10.07256791,0.286640723,1.004140681,-0.212806768,-1.417793306,0.209219539,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1
1042,9.885408256,-0.079990496,-0.936389538,0.66459995,0.672044918,-0.419419579,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
1043,9.920731846,-1.292929129,0.153076167,0.978561594,0.485268113,1.768621725,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1044,10.14617728,0.263817653,1.663042325,0.24723491,0.562036038,-1.332928237,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
1045,10.01796149,-0.58283357,-0.333869149,1.88564726,0.821612072,1.169552316,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1
1046,10.06458942,0.163563553,0.326021428,-1.316058271,0.355611632,1.286291339,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
1047,9.891435677,2.121618422,-0.287727654,0.535593419,-0.724934196,0.00643941,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
1048,9.845564197,-0.151335063,-1.171128775,0.95525826,0.963386702,-1.773296585,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1049,9.941806996,0.889461247,0.589437457,1.055382613,-0.082518664,0.797078716,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
1050,9.969441212,0.101332829,-0.488050972,0.286705069,-0.171466164,0.166847906,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1051,10.10100179,-1.952198008,0.659500857,-0.699722464,-0.456089934,0.004178673,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0
1052,10.05107238,-0.937344965,-0.101104881,1.584987938,-0.020282712,0.672876972,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1053,10.08326641,-2.078462631,0.703286598,-0.941519684,-2.103845594,0.574096012,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
1054,9.908580302,0.462977309,-1.053008259,1.141772982,-0.652289558,-1.061544191,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0
1055,9.850736162,0.230660639,-0.395282431,2.005161532,2.123172699,1.145665217,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1
1056,9.950300838,1.186139936,-0.547676879,0.369516738,-0.159918723,-1.594852036,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1057,10.03367106,-1.305382995,-0.770757297,-1.161906728,1.140701613,-0.935910154,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1058,9.967180907,-0.550333487,1.329411263,0.116648548,0.915197061,0.915726169,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
1059,9.93178604,-1.549480274,0.778526811,0.306520303,0.837755599,1.788649139,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1060,9.913041262,0.694134975,-0.21014848,0.660725039,0.592743994,0.47330422,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1061,9.971342611,-1.076517752,0.098368619,1.983458737,-1.302016018,0.637843572,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0
1062,9.838624262,-0.321315558,-1.175293061,0.951366984,0.505910805,0.749936569,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0
1063,10.00587693,-0.718502697,-0.525861271,1.292053261,-0.661264894,-0.310323704,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1064,9.963649808,-1.439461716,-1.27245596,-1.129984569,-1.050576106,-1.919343492,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1065,10.0069997,-0.633306679,1.041073605,-0.72454395,2.009479463,0.116222955,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1066,9.936310082,-1.444884416,-0.649612262,1.449354964,0.325532651,-1.148054458,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0
1067,10.05093006,-1.419284498,1.515485166,1.263116503,0.289935086,0.225982399,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
1068,10.05116337,-1.017685429,1.18440727,-1.462164545,0.226444589,-0.446431841,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1
1069,10.0268545,-0.004011024,1.062641064,0.203806235,0.758425947,0.026478,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0
1070,9.834852053,-0.043755314,-0.218659717,0.22451091,-1.93716075,1.169107811,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1071,9.969618589,-1.804728452,1.573993515,-1.834139493,-0.348851651,0.005087424,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
1072,9.919643929,-1.642024961,-0.944743613,-0.140026486,0.275813049,0.430954781,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1
1073,9.947033459,-1.064123145,-0.357262725,-0.465511303,0.976914949,-0.391078644,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1074,9.930519424,-0.58092308,-1.629733872,-0.964021302,-0.501850371,1.665233944,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1075,10.02019291,-1.582569206,1.293644897,0.27702872,0.509166715,0.036207183,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
1076,9.966040529,-0.087880001,0.640975923,-0.380936436,0.348260377,-0.360662618,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1077,10.0138112,-0.060232306,0.245886958,0.729798922,-0.727818996,-1.531456102,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1078,9.927412347,-0.724862112,-0.121295309,0.06469169,1.142354534,1.201839974,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1
1079,9.831050065,1.220362138,-1.923774003,-0.195457493,0.432374806,0.868799922,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0
1080,10.14637133,0.438769083,1.296634362,0.449210465,0.242714809,-1.919602133,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
1081,10.06875077,0.517278468,0.354486409,1.171295626,1.428932379,-1.716434033,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1082,9.894396585,-0.468937797,-1.112002658,0.697214003,1.582173576,-0.140472044,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
1083,10.06331621,-0.24197064,0.873532792,0.125287282,0.023938092,0.041427676,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
1084,9.982531608,-1.066664976,0.417601726,-0.009174153,-0.233459196,2.070088511,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1085,10.02892194,-1.909653828,1.225022325,-3.336830324,-0.191830605,-0.48071688,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1
1086,10.02950392,0.26369014,0.669740388,-1.231622646,-1.10637728,-0.997486275,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0
1087,9.923875655,-2.362955403,-0.434787755,1.270598827,0.521328728,1.225535465,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1088,10.01396457,-1.684811889,-0.008320726,-0.106463208,-0.642905669,-1.265779946,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0
1089,10.02445934,1.723224117,-0.418771954,-1.018997401,-0.255964948,-1.197331941,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
1090,9.9347526,1.000000685,-1.900268119,0.752537386,-0.388800313,-0.339054425,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
1091,9.888833652,0.981431793,-0.781800308,-0.713771258,1.414055595,0.579979539,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
1092,9.771634242,-0.109500831,-1.442234545,0.433228208,0.738613455,1.201154167,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0
1093,9.951401121,0.375331077,-0.676436827,-1.807328058,2.214244836,-1.098557999,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1
1094,9.943948273,-0.473230777,0.062237753,0.219511161,0.782880323,0.462777053,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1095,10.10352344,-0.834680485,0.644990688,-1.351299036,0.723108363,-0.816430724,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1096,9.838737751,1.077610254,-1.287471696,0.741283735,-0.479517837,0.273632491,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1097,9.938257235,1.809053582,0.667335889,0.812891227,0.306016258,0.292243227,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
1098,9.935071989,0.856544737,-0.7452052,1.587955428,0.892161397,-1.486210551,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
1099,10.16182527,1.345854416,0.345836205,1.004993342,-0.388134164,-2.756656302,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0
1100,10.07448079,1.815849699,1.203864024,0.921756605,0.50892447,-0.422732668,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
1101,9.934114258,0.077525706,-0.085522333,-0.219819608,0.750776639,1.734631254,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1102,9.942087159,0.357550614,-1.617929387,0.401480202,1.525500566,-1.986580373,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
1103,9.876688251,1.426219626,0.106313189,-0.346997464,0.938548157,1.644428958,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
1104,10.04635819,-0.514247152,-0.032943468,-0.390247546,1.762691846,0.428705366,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1105,10.00720732,-0.987579604,0.141266154,-1.100329409,1.405066333,0.320953326,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
1106,9.980355457,-0.010174935,0.39323721,-0.798863838,-0.536876341,-0.442669701,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
1107,9.80227353,0.335015107,-1.256568282,2.199292257,0.505080303,1.066639459,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1
1108,10.12346063,-0.455681834,1.02980311,0.545405918,0.810261688,-1.177747587,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0
1109,9.96317436,-0.515782918,-1.113782531,0.518893099,-0.530137105,1.103004426,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1110,9.871489406,2.703500957,-1.177799509,-0.678306067,0.193232698,-0.172351808,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0
1111,9.999335574,-1.887846966,0.235181585,0.36852115,-0.243859269,0.146662946,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
1112,9.931612273,1.302420328,-0.51615096,-1.489186998,1.353541882,0.483709567,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
1113,9.905319666,0.581255653,-1.2306172,0.395753928,-0.384520815,-0.019526866,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1
1114,9.829555138,0.408002343,-2.012690413,-0.518839002,1.348194449,0.248149411,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1
1115,10.00094817,1.729095119,-0.070057339,0.351937955,0.77836363,-1.099791116,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1116,10.08614894,0.058543,0.631964546,0.843331934,0.516984066,-0.058382388,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
1117,9.917073592,-0.388692156,-0.225676321,-0.473008145,0.380886074,0.716121035,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1118,9.866445656,1.262665657,-1.13768122,-1.329957794,-0.900643172,-0.613223825,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
1119,9.957076262,-1.162383874,0.469244297,0.708896659,0.437400305,0.022744909,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0
1120,10.03451696,-0.166917007,1.147154844,0.801017722,0.470516599,0.249776382,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0
1121,9.903102552,0.417393469,-0.662603951,-1.031533526,-0.395084597,1.337864121,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0
1122,10.07009975,-0.638965454,0.896923997,-0.94427449,1.197924711,-0.808566959,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
1123,10.02641271,-1.023698616,-0.111457543,-0.587702964,0.601944699,-1.45566943,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
1124,9.814655553,-0.693537214,-0.407085078,-2.611212508,0.427539455,1.568466534,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1125,9.864131391,0.446323881,0.218288108,-0.605645971,1.207717249,-0.64211264,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
1126,9.887915514,-1.093556819,-0.322118327,0.840384277,-0.284658949,0.873209532,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1127,9.917480697,-0.104554663,-0.307345186,-0.72249284,-0.15330542,-0.105136944,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
1128,9.944105819,-0.317356757,-0.271669038,2.001307406,0.525246896,-0.558050087,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
1129,10.00887178,-0.001212715,-0.378933087,-0.380344549,-1.078225475,-0.907777447,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
1130,10.01923634,-0.542171731,-0.216730294,-1.426821852,-2.181209765,-1.312043956,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
1131,9.924242478,0.784206032,0.254585486,-0.550384298,-1.256858364,0.564557098,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
1132,10.14541071,-0.452408001,0.81354858,-0.681667558,-0.203652674,-1.829987563,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1
1133,10.01603722,0.991504501,0.781953817,-0.632774841,-0.647498592,0.836852358,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0
1134,9.894495168,-0.847803903,-0.077973699,-0.110773337,0.475413492,0.491492155,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
1135,10.15074072,-0.562829452,0.325668776,-0.488873373,-0.755519036,-1.680032616,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1136,10.00783725,0.007673797,-0.030286605,-1.568703036,0.276869896,-0.014480816,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1137,10.10524631,-1.735571774,2.941959591,-0.065663215,1.062355479,-0.503250502,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0
1138,9.884421046,-0.770536429,-0.911537926,-0.754625235,-0.206180961,1.229700318,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1
1139,9.963210285,0.49203322,-0.582197071,0.056733679,-0.055772683,-0.465233779,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
1140,10.11075877,1.160441987,1.944261798,0.819217062,0.968253977,-0.600427338,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
1141,10.08578259,1.146887054,1.440665748,2.127947107,-0.218958817,-0.41196213,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1
1142,10.04260519,-1.400787184,0.749960095,-1.640082061,0.097258644,-0.537976249,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1143,9.968101978,0.620965824,0.335656904,-0.749238722,-0.392739154,1.411394248,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
1144,10.01723612,0.142793556,1.929437789,-0.913102562,-0.565420165,1.241132303,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
1145,9.865017655,0.117758821,-1.849603295,1.345907899,-0.522288021,0.032383284,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1
1146,10.0775897,-1.267552245,-0.144876626,-0.14784568,0.184661851,-1.500009113,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
1147,10.02377878,0.242183735,0.596103752,1.491005037,-1.420238572,-1.092954483,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1148,9.970824763,-1.461410766,0.871747314,-1.209154911,-0.03696394,-0.005375808,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0
1149,9.971270983,-0.456955346,0.849179977,1.568313128,-0.347509355,0.635551954,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
1150,10.03241096,1.01854085,-1.17247781,0.486612431,-1.831769095,-2.76063585,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0
1151,10.0377803,-0.559359058,0.298037565,0.014029604,-0.030877764,-0.240548229,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
1152,9.912069438,-0.223086876,-1.472919959,-2.465991296,-0.270348972,-0.968593424,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
1153,10.04531759,0.127040494,0.946909028,-1.153796198,-0.283018294,-0.246855048,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1154,10.02082488,-2.694653744,0.684918026,-1.303421905,0.236382042,1.372749986,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1155,9.876307006,-1.839907998,-1.554713945,0.828176452,1.196818608,-0.285745753,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1
1156,9.887456693,-1.434523337,-1.880705965,-1.650972699,0.362773582,0.513728122,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
1157,10.04075129,0.636169264,2.297360296,0.168913219,0.615475985,0.713895158,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
1158,10.05824053,-1.700063336,-0.85392248,-1.671527325,-2.509596306,-1.566549658,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1
1159,10.05124005,-0.753413023,0.650732783,-0.90270245,0.48850596,-0.003988504,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,10.02542862,0.105559198,-1.036248331,0.565055839,0.076991859,0.380304486,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
1161,9.832653401,0.15322611,-1.905968297,-1.035593438,0.044961593,0.890018232,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1
1162,10.01201603,-0.841841004,0.370570762,0.849631157,-0.439457884,-0.256645353,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
1163,10.06750515,-0.028452249,1.051728967,1.479444441,0.229816131,0.770666589,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1
1164,10.07200346,-0.73969507,-0.778995408,1.633240007,-1.425713948,0.090364472,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
1165,10.02946795,-1.214985364,-0.024170187,-2.448358614,-0.187713992,0.175300056,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1166,9.92388961,0.342547618,-0.9125818,-0.251214072,-0.830725718,-1.414341499,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1
1167,10.03690136,-1.015149886,-1.144624847,0.579088049,1.455092317,-0.883854562,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1168,10.0050348,-1.668273195,-0.637468686,0.218990219,-1.307970152,-0.30342851,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
1169,9.88623022,-0.403541583,-1.91233195,0.462558537,1.108635071,0.527939581,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
1170,9.82062456,-0.408500045,-2.035687183,1.101273286,0.125724021,1.087766244,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
1171,9.899530746,0.116239416,-0.697002851,0.43744782,-0.562780962,0.249351465,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1172,9.871145474,-1.543097132,-0.091160934,-0.674165864,-1.789180461,1.377307531,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1173,9.990062885,1.786960791,-0.448549827,-0.939699866,-0.211270594,-0.416504364,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1174,9.956851434,0.045541037,-0.208599949,0.223427,-0.654294201,0.404923438,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
